Numero;Nimi;Valmistaja;Pullokoko;Hinta;Litrahinta;Tyyppi;Alatyyppi;Oluttyyppi;Valmistusmaa;Alue;Vuosikerta;Luonnehdinta;Alkoholi-%;Energia kcal/100 ml
550007;Monistrol Selección Especial Cava Semi Seco;Marqués de Monistrol;0,75 l;9.85;13.0;kuohuviinit & samppanjat;Pehmeä & kepeä;;Espanja;;;Puolimakea, keskihapokas, makean sitruksinen, kevyen päärynäinen, hennon mineraalinen;11.0;70.0
916767;Monistrol Selección Especial Rosé Cava Brut;Marqués de Monistrol;0,75 l;9.85;13.0;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Espanja;;;Erittäin kuiva, hapokas, vadelmainen, mansikkainen, sitruksinen, kevyen yrttinen;11.0;60.0
536327;Mont Paral Organic Cava Sec 2017;Ramon Canals;0,75 l;12.98;17.17;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Espanja;;2017;Puolikuiva, hapokas, päärynäinen, viheromenainen, kypsän persikkainen, hennon vaahtokarkkinen;11.5;70.0
950671;Mont Paral Vintage Cava Brut 2017;Ramon Canals;0,75 l;12.98;17.17;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Espanja;;2017;Erittäin kuiva, hapokas, päärynäinen, viheromenainen, persikkainen;11.5;70.0
558537;Mont Paral Vintage Rosé Cava Brut 2016;Ramon Canals Canals;0,75 l;14.98;19.84;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Espanja;;2016;Erittäin kuiva, hapokas, sitruksinen, mansikkainen, kevyen kirsikkainen, hennon raparperinen, raikas;11.5;70.0
599857;Mont-Ferrant Americano Organic Cava Brut Nature;Mont-Ferrant;0,75 l;11.99;15.85;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;Espanja;;;Erittäin kuiva, hapokas, viherpäärynäinen, sitruksinen, persikkainen, kevyen omenainen, mineraalinen;12.5;70.0
936424;Muscàndia Bàlsam Cava Brut;Muscàndia;0,75 l;15.68;20.91;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Espanja;;;Erittäin kuiva, hapokas, omenainen, sitruksinen, tyylikäs;11.5;70.0
536947;Nadal Original Reserva Corpinnat Brut;Enric Nadal;0,75 l;18.99;25.19;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Espanja;;;Erittäin kuiva, hapokas, kypsän sitruksinen, viheromenainen, kevyen päärynäinen, hennon mantelinen, mineraalinen;12.0;70.0
904221;Nadal RNG Corpinnat Brut 2014;Enric Nadal SLU;0,75 l;29.98;39.97;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;Espanja;;2014;Erittäin kuiva, hapokas, briossinen, elegantti, kukkainen;12.0;70.0
909517;Nadal Reserva Corpinnat Brut;Enric Nadal SL;0,75 l;17.99;23.99;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Espanja;;;Erittäin kuiva, hapokas, sitruksinen, päärynäinen, keltaluumuinen;12.0;70.0
900307;Nadal Reserva Rosé Corpinnat Brut;Enric Nadal SL;0,75 l;17.99;23.99;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;Espanja;;;Erittäin kuiva, hapokas, punaherukkainen, vadelmainen, vivahteikas;12.5;70.0
930207;Naveran Cava Vintage Brut 2018;Cavas Naveran;0,75 l;16.90;22.53;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Espanja;;2018;Erittäin kuiva, hapokas, hedelmäinen, sitruksinen, mausteinen;11.5;70.0
926632;Pago de Tharsys Millésime Barrica Reserva Cava Brut Nature 2016;Pago de Tharsys;0,75 l;24.98;33.31;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;Espanja;;2016;Erittäin kuiva, hapokas, keltaluumuinen, paahtoleipäinen, elegantti;12.0;70.0
566117;Pago de Tharsys Millésime Rosé Reserva Cava Brut 2017;Pago de Tharsys;0,75 l;19.99;26.52;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;Espanja;;2017;Erittäin kuiva, hapokas, sitruksinen, vadelmainen, metsämansikkainen, mineraalinen, kevyen marsipaaninen;12.0;70.0
586534;Papet del Mas Cava Brut;Josep Ma Suriol Lluch;0,375 l;6.44;16.91;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;Espanja;;;Erittäin kuiva, hapokas, sitruunainen, keltaomenainen, karviaismainen, hennon paahteinen, kevyen yrttinen;11.5;70.0
523737;Parés Baltà 'b' Cava Brut;Parés Baltà;0,75 l;12.94;17.12;kuohuviinit & samppanjat;Pehmeä & kepeä;;Espanja;;;Erittäin kuiva, keskihapokas, sitruksinen, viheromenainen, yrttinen, kevyen mineraalinen;11.5;70.0
936147;Parés Baltà Cusiné Blanca Cava Brut Nature 2012;Parés Baltà;0,75 l;29.98;39.97;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;Espanja;;2012;Erittäin kuiva, hapokas, mineraalinen, tyylikäs, vivahteikas;12.0;70.0
945907;Parés Baltà Pink Cava Brut;Parés Baltà;0,75 l;15.98;21.17;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Espanja;;;Erittäin kuiva, hapokas, vadelmainen, punaherukkahilloinen, metsämansikkainen, paahteinen;11.5;70.0
951607;Pata Negra Organic Cava Brut;J. García Carrión;0,75 l;10.99;14.52;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Espanja;;;Erittäin kuiva, hapokas, valkopersikkainen, sitruksinen, kevyen paahteinen;11.5;70.0
517737;Pere Ventura Gran Reserva Vintage Rosé Cava Brut 2015;Pere Ventura;0,75 l;34.90;46.53;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Espanja;;2015;Erittäin kuiva, hapokas, sitruksinen, kevyen vadelmainen, hennon metsämansikkainen, mineraalinen, mausteinen, tasapainoinen, tyylikäs;12.0;70.0
921447;Pere Ventura Primer Reserva Cava Brut;Pere Ventura;0,75 l;15.48;20.51;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Espanja;;;Erittäin kuiva, hapokas, viheromenainen, sitruksinen, valkopersikkainen, kevyen paahteinen, kukkainen;11.5;70.0
591364;Pere Ventura Tresor Reserva Cava Brut;Pere Ventura;0,375 l;9.48;25.01;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;Espanja;;;Erittäin kuiva, hapokas, keltaomenainen, kypsän sitruksinen, kevyen aprikoosinen, paahteinen;11.5;70.0
921137;Pere Ventura Tresor Reserva Cava Brut;Pere Ventura;0,75 l;16.68;22.11;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;Espanja;;;Erittäin kuiva, hapokas, paahteinen, keltaomenainen, sitruksinen;11.5;70.0
584847;Perelada Cuvée Especial Cava Brut Nature 2016;Castillo de Perelada;0,75 l;16.49;21.85;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;Espanja;;2016;Erittäin kuiva, hapokas, keltaluumuinen, kypsän sitruksinen, yrttinen, hennon mineraalinen, kevyen paahteinen;11.5;70.0
928017;Perelada Rosé Cava Brut;Castillo Perelada;0,75 l;15.29;20.25;kuohuviinit & samppanjat;Pehmeä & kepeä;;Espanja;;;Erittäin kuiva, keskihapokas, hedelmäinen, marjainen;11.5;70.0
008981;Perelada Stars Cava Brut Reserva  2018;Castillo Perelada;0,75 l;11.99;15.85;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Espanja;;2018;Erittäin kuiva, hapokas, sitruksinen, viheromenainen, kevyen aprikoosinen, hennon mineraalinen;11.5;70.0
910746;Perelada Stars Touch of Rose Cava Brut 2018;Castillo de Perelada;0,75 l;12.98;17.17;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Espanja;;2018;Erittäin kuiva, keskihapokas, tyylikäs, kukkainen, hedelmäinen;11.5;70.0
537387;Platino Pink Moscato Sweet;J. García Carrión;0,75 l;6.99;9.19;kuohuviinit & samppanjat;Lempeä & makeahko;;Espanja;;;Makea, keskihapokas, sitruksinen, ruusuinen, karamellinen, kevyen simainen;7.0;80.0
911787;Provetto Brut;Felix Solis;0,75 l;7.99;10.52;kuohuviinit & samppanjat;Pehmeä & kepeä;;Espanja;;;Erittäin kuiva, keskihapokas, keltaluumuinen, kevyen päärynäinen, omenainen, hennon yrttinen;10.5;60.0
541087;Queen of Kings Moscatel Brut;Hacienda La Serrata;0,75 l;11.99;15.85;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Espanja;;;Erittäin kuiva, hapokas, keltaluumuinen, kypsän sitruksinen, aprikoosinen, litsiluumuinen, kevyen kukkainen;11.5;70.0
958023;Raimat Cava Brut Nature;Raimat;0,75 l;12.98;17.17;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Espanja;;;Erittäin kuiva, hapokas, hedelmäinen, sitruksinen;11.5;70.0
947141;Ramon Canals Gran Reserva Cava Brut Nature 2014;Ramon Canals Canals;0,75 l;34.98;46.64;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;Espanja;;2014;Erittäin kuiva, hapokas, briossinen, elegantti, omenainen;11.5;70.0
955022;"Ramon Canals Marta Deluxe Gran Reserva Cava Brut Nature
 2014";Ramon Canals Canals;0,75 l;34.98;46.64;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;Espanja;;2014;Erittäin kuiva, hapokas, briossinen, omenainen, paahteinen;11.5;70.0
520047;Ramon Canals Reserva Numerada Cava Seco 2017;Ramon Canals Canals;0,75 l;14.98;19.84;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Espanja;;2017;Puolikuiva, hapokas, keltaluumuinen, kypsän päärynäinen, viheromenainen, hennon mantelinen;11.5;70.0
552217;Ramon Canals Reserva Rosé Organic Cava Brut 2018;Ramon Canals Canals;0,75 l;14.98;19.84;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Espanja;;2018;Erittäin kuiva, hapokas, vadelmainen, punaherukkainen, kypsän karpaloinen, kevyen kermainen, paahteinen;11.5;70.0
951307;Raventos i Blanc Blanc de blancs Brut 2017;Raventos i Blanc;0,75 l;21.50;28.53;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;Espanja;;2017;Erittäin kuiva, hapokas, omenainen, sitruunainen, persikkainen;12.0;70.0
915417;Raventós i Blanc de Nit Brut 2017;Raventos i Blanc;0,75 l;25.89;34.39;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;Espanja;;2017;Erittäin kuiva, hapokas, sitruksinen, metsämansikkainen, mineraalinen;12.0;70.0
523757;Recaredo Intens Rosat Corpinnat Brut Nature 2014;Recaredo;0,75 l;31.77;42.36;kuohuviinit & samppanjat;Runsas & paahteinen;;Espanja;;2014;Erittäin kuiva, hapokas, kypsän karpaloinen, keltaomenainen, kirsikkainen, marsipaaninen, hennon lääkeyrttinen, kevyen paahteinen, vivahteikas;12.0;70.0
919327;Recaredo Terrers Brut Nature 2017;Recaredo;0,75 l;33.70;44.93;kuohuviinit & samppanjat;Runsas & paahteinen;;Espanja;;2017;Erittäin kuiva, hapokas, keltaluumuinen, kermainen, mineraalinen;12.0;70.0
501287;Ressò Cava Brut Nature;Cofama;0,75 l;9.69;12.79;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Espanja;;;Erittäin kuiva, hapokas, keltaluumuinen, viheromenainen, kypsän klementiininen, hennon päärynäinen, kevyen paahteinen;11.5;60.0
958066;Retoño Organic Cava Brut;Union Vinicola del Este;0,75 l;12.48;16.51;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Espanja;;;Erittäin kuiva, hapokas, hunajameloninen, kypsän sitruksinen, karviaismainen, kevyen kukkainen;11.5;70.0
949393;Robert de Nola Cava Brut;Emendis;0,75 l;12.98;17.17;kuohuviinit & samppanjat;Pehmeä & kepeä;;Espanja;;;Erittäin kuiva, keskihapokas, hedelmäinen, ananaksinen, kevyen sitruksinen, mausteinen;11.5;70.0
927248;Robert de Nola Rosé Cava Brut;Emendis;0,75 l;13.69;18.12;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;Espanja;;;Erittäin kuiva, hapokas, punaherukkainen, vivahteikas, marjainen;11.5;70.0
905503;Roger Goulart Coral Rosé Cava Brut 2017;Roger Goulart;0,75 l;15.98;21.17;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Espanja;;2017;Erittäin kuiva, hapokas, aromikas, mansikkainen, elegantti;12.0;70.0
907617;Roger Goulart Gran Reserva Cava Extra Brut 2011;Roger Goulart;0,75 l;22.99;30.65;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Espanja;;2011;Erittäin kuiva, keskihapokas, hedelmäinen, sitruksinen;12.0;70.0
528027;Roger Goulart Organic Reserva Cava Brut 2018;Roger Goulart;0,75 l;19.53;25.91;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Espanja;;2018;Erittäin kuiva, hapokas, kypsän sitruksinen, aprikoosinen, omenainen, mineraalinen, kevyen mantelinen, hennon paahteinen;12.0;70.0
920357;Roger Goulart Reserva Cava Brut 2018;Roger Goulart;0,75 l;15.98;21.17;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;Espanja;;2018;Erittäin kuiva, hapokas, sitruksinen, keltaluumuinen, kevyen viherpäärynäinen, mausteinen, paahteinen;12.0;70.0
906182;Roger Goulart Reserva Cava Demi Sec 2017;Roger Goulart;0,75 l;15.98;21.31;kuohuviinit & samppanjat;Lempeä & makeahko;;Espanja;;2017;Puolimakea, keskihapokas, sitruksinen, paahteinen, kukkainen;12.0;80.0
942678;Savia Viva Organic Cava;Parés Baltà;0,75 l;11.95;15.93;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Espanja;;;Erittäin kuiva, hapokas, kypsän sitruksinen, keltaluumuinen, pähkinäinen, kevyen kermainen, paahteinen;11.5;70.0
536747;Segura Viudas Lavit Cava Brut Nature 2016;Segura Viudas;0,75 l;13.78;18.24;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;Espanja;;2016;Erittäin kuiva, hapokas, sitruksinen, keltaluumuinen, mineraalinen, yrttinen, hennon mantelinen;12.0;70.0
907624;Segura Viudas Organic Cava Brut;Segura Viudas;0,75 l;13.74;18.19;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;Espanja;;;Erittäin kuiva, erittäin hapokas, sitruksinen, omenainen, yrttinen;12.0;70.0
594667;Sumarroca Gran Reserva Cava Brut Nature 2017;Bodegues Sumarroca;0,75 l;14.49;19.19;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;Espanja;;2017;Erittäin kuiva, hapokas, kypsän keltaluumuinen, punaomenainen, sitruksinen, mineraalinen, paahteinen;12.0;70.0
923412;Tappara Estenas Cava Brut Nature 2018;Compañia Vinicola del Campo de Requena;0,75 l;16.99;22.65;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Espanja;;2018;Erittäin kuiva, hapokas, sitruksinen, viheromenainen;11.5;70.0
515047;Torelló Finca Can Martí Corpinnat Brut Reserva 2014;Torelló;0,75 l;31.91;42.55;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;Espanja;;2014;Erittäin kuiva, hapokas, aprikoosinen, omenainen, sitruksinen, kevyen kermainen, paahteinen;12.0;70.0
928427;True Colours Cava Brut;Altia;0,75 l;12.79;16.92;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Espanja;;;Erittäin kuiva, hapokas, sitruksinen, viheromenainen, persikkainen, mausteinen;12.0;70.0
935438;Tutusaus Gran Reserva Cava Brut Nature 2017;Lleure Olesa;0,75 l;19.90;26.53;kuohuviinit & samppanjat;Runsas & paahteinen;;Espanja;;2017;Erittäin kuiva, hapokas, viheromenainen, briossinen, elegantti;11.5;70.0
942577;Vall Dolina Reserva Cava Brut Nature;Can Tutusaus;0,75 l;17.99;23.99;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Espanja;;;Erittäin kuiva, keskihapokas, hedelmäinen;11.5;70.0
914477;Vilarnau Organic Cava Brut Reserva;Castell de Vilarnau;0,75 l;11.99;15.85;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Espanja;;;Erittäin kuiva, keskihapokas, sitruksinen, hedelmäinen, kevyen paahteinen, hennon yrttinen;11.5;70.0
959071;Vilarnau Organic Rose Cava Brut;Castell de Vilarnau;0,75 l;11.99;15.85;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Espanja;;;Erittäin kuiva, keskihapokas, mansikkainen, marjainen;12.0;70.0
921037;Villa Conchi Cava Blush Rosé Brut;Bodegas Villa Conchi;0,75 l;13.28;17.57;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Espanja;;;Erittäin kuiva, hapokas, sitruksinen, veriappelsiininen, greippinen, hennon paahteinen;11.5;70.0
929585;Villa Conchi Cava Brut;Bodegas Villa Conchi;0,375 l;7.99;21.04;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Espanja;;;Erittäin kuiva, hapokas, sitruksinen, omenainen, kevyen päärynäinen, hennon yrttinen;11.5;70.0
919467;Villa Conchi Cava Brut;Villa Conchi;0,75 l;12.98;17.17;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Espanja;;;Erittäin kuiva, hapokas, sitruksinen, omenainen, kevyen keltaluumuinen, yrttinen;11.5;70.0
913213;Villa Conchi Imperial Cava Extra Brut 2016;Bodegas Villa Conchi;0,75 l;17.49;23.19;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;Espanja;;2016;Erittäin kuiva, hapokas, kypsän sitruksinen, karviaismainen, kevyen ananaksinen, yrttinen;11.5;70.0
943888;Villa Conchi Magnum Cava Brut;Bodegas Villa Conchi;1,5 l;27.49;18.33;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Espanja;;;Erittäin kuiva, hapokas, sitruunainen, viheromenainen, yrttinen;11.5;70.0
507487;Viña Esmeralda Sparkling Brut;Miguel Torres;0,75 l;14.98;19.84;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Espanja;;;Erittäin kuiva, keskihapokas, sitruksinen, omenankukkainen, kevyen klementiininen, hennon keltaluumuinen, raikas;11.5;70.0
929118;Wonderland by Minna Parikka Rosé Cava Brut;Hedon;0,75 l;12.98;17.17;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Espanja;;;Erittäin kuiva, hapokas, aprikoosinen, metsämansikkainen, kevyen punaherukkainen, mineraalinen;12.0;70.0
943692;Avondale Armilla Méthode Cap Classic Blanc de Blanc Brut 2011;Avondale Wine;0,75 l;26.98;35.97;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;Etelä-Afrikka;;2011;Erittäin kuiva, hapokas, viheromenainen, sitruksinen;11.5;70.0
947726;Darling Cellars Methode Cape Classique Blanc de Blancs Brut 2017;Darling Cellars;0,75 l;19.99;26.65;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;Etelä-Afrikka;;2017;Erittäin kuiva, hapokas, briossinen, elegantti, viheromenainen;12.5;70.0
906321;Graham Beck Blanc de Blancs Méthode Cap Classique Brut 2016;Graham Beck;0,75 l;24.90;33.2;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;Etelä-Afrikka;;2016;Erittäin kuiva, hapokas, limettinen, aprikoosinen, briossinen;12.5;70.0
542947;Graham Beck Méthode Cap Classique Rosé Brut;Graham Beck;0,75 l;19.99;26.65;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;Etelä-Afrikka;;;Erittäin kuiva, hapokas, kypsän sitruksinen, karpaloinen, hennon metsämansikkainen, kevyen paahteinen;12.0;70.0
916705;Pongrácz Blanc de Blancs Méthode Cap Classique Brut;Pongrácz;0,75 l;19.99;26.52;kuohuviinit & samppanjat;Runsas & paahteinen;;Etelä-Afrikka;;;Erittäin kuiva, hapokas, elegantti, briossinen, sitruksinen;12.5;70.0
922942;Pongrácz Desiderius Brut 2011;Pongrácz;0,75 l;48.90;65.2;kuohuviinit & samppanjat;Runsas & paahteinen;;Etelä-Afrikka;;2011;Erittäin kuiva, hapokas, hedelmäinen, mantelinen;11.5;70.0
555687;Pongrácz Méthode Cap Classique Brut;Distell;0,75 l;15.98;21.17;kuohuviinit & samppanjat;Runsas & paahteinen;;Etelä-Afrikka;;;Erittäin kuiva, hapokas, sitruksinen, kypsän hedelmäinen, mausteinen, kevyen paahteinen;12.5;70.0
918884;Pongrácz Méthode Cap Classique Rosé Brut;Pongrácz;0,375 l;10.49;27.71;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;Etelä-Afrikka;;;Erittäin kuiva, hapokas, punaherukkainen, sitruksinen, vadelmainen;12.5;70.0
520977;Pongrácz Méthode Cap Classique Rosé Brut;Cave de Pongrácz;0,75 l;16.99;22.52;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;Etelä-Afrikka;;;Erittäin kuiva, hapokas, sitruksinen, vadelmainen, kypsän punaherukkainen, hennon paahteinen;12.0;70.0
900637;Silverthorn The Genie Rosé Brut;Silverthorn;0,75 l;29.90;39.87;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;Etelä-Afrikka;;;Erittäin kuiva, hapokas, marjainen, aromikas, vivahteikas;12.0;70.0
938561;Spier Methode Cap Classique Chardonnay Pinot Noir Brut 2017;Spier;0,75 l;19.99;26.52;kuohuviinit & samppanjat;Runsas & paahteinen;;Etelä-Afrikka;;2017;Erittäin kuiva, erittäin hapokas, paahteinen, persikkainen, ryhdikäs;13.0;80.0
907453;Spier Secret Sparkling Rose;Spier Wines;0,75 l;11.99;15.85;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Etelä-Afrikka;;;Kuiva, hapokas, mansikkainen, vadelmainen, mausteinen;12.0;70.0
568817;Stellar Organics Brut;Stellar Winery;0,75 l;12.48;16.51;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Etelä-Afrikka;;;Erittäin kuiva, keskihapokas, päärynäinen, aprikoosinen, keltaluumuinen, kevyen sitruksinen;11.5;70.0
543677;Stellenrust Chenin Blanc Brut 2017;Stellenrust;0,75 l;10.99;14.52;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Etelä-Afrikka;;2017;Erittäin kuiva, hapokas, viheromenainen, sitruksinen, kevyen persimoninen, hennon mineraalinen, tasapainoinen;11.5;70.0
502774;Villiera Tradition Brut;Villiera Wines;0,375 l;10.10;26.67;kuohuviinit & samppanjat;Runsas & paahteinen;;Etelä-Afrikka;;;Erittäin kuiva, hapokas, keltaluumuinen, kypsän sitruksinen, kevyen kermainen, hennon karvasmantelinen, paahteinen;12.0;70.0
921087;Bagrationi Classic Brut;Bagrationi;0,75 l;13.98;18.64;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Georgia;;;Erittäin kuiva, hapokas, hedelmäinen, sitruksinen, aromikas;12.0;70.0
954604;075 Carati Prosecco Millesimato Extra Dry 2017;Piera Martellozzo;0,75 l;13.88;18.37;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Italia;;2017;Kuiva, keskihapokas, persikkainen, päärynäinen, viheromenainen;12.0;70.0
932436;1701 Franciacorta Brut Nature;1701 Franciacorta;0,75 l;38.50;51.33;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Italia;;;Erittäin kuiva, hapokas, elegantti, mineraalinen, sitruksinen;12.5;70.0
558117;Acquesi Cortese Extra Sec;Viticoltori Acquesi;0,75 l;9.98;13.17;kuohuviinit & samppanjat;Pehmeä & kepeä;;Italia;;;Kuiva, hapokas, sitruksinen, kypsän päärynäinen, hedelmäkarkkinen, kukkainen;11.0;70.0
916511;Alberto Nani Organic Prosecco Extra Dry;Enoitalia;0,375 l;7.99;21.04;kuohuviinit & samppanjat;Pehmeä & kepeä;;Italia;;;Kuiva, keskihapokas, sitruksinen, kypsän persikkainen, viherherukkainen;11.0;70.0
922147;Alberto Nani Organic Prosecco Extra Dry;Enoitalia;0,75 l;13.88;18.37;kuohuviinit & samppanjat;Pehmeä & kepeä;;Italia;;;Kuiva, hapokas, päärynäinen, persikkainen, kypsän sitruunainen, hennon mausteinen;11.0;70.0
902713;Alberto Nani Prosecco Organic Extra Dry Magnum;Enoitalia;1,5 l;28.26;18.84;kuohuviinit & samppanjat;Pehmeä & kepeä;;Italia;;;Kuiva, keskihapokas, päärynäinen, persikkainen, sitruksinen;11.0;70.0
903775;Albinea Canali Ottocentorosa Spumante Rose Lambrusco Extra Dry;Albinea Canali;0,75 l;11.89;15.85;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Italia;;;Kuiva, hapokas, metsämansikkainen, sitruksinen, hedelmäinen;11.0;70.0
565857;Anna Spinato Moscato Sparkling Dolce;Anna Spinato;0,75 l;9.18;12.11;kuohuviinit & samppanjat;Lempeä & makeahko;;Italia;;;Makea, keskihapokas, aprikoosinen, päärynähilloinen, kevyen appelsiininkukkainen;7.0;80.0
929447;Antica Fratta Franciacorta Brut;Antica Fratta;0,75 l;27.99;37.32;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;Italia;;;Erittäin kuiva, hapokas, keltaomenainen, päärynäinen, sitruksinen, hennon mantelinen;13.0;80.0
909177;Antica Fratta Franciacorta Essence Rose Brut 2015;Antica Fratta;0,75 l;33.98;45.31;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;Italia;;2015;Erittäin kuiva, hapokas, marjainen, sitruksinen, paahteinen;13.0;80.0
940292;Antiche Terre Amore Prosecco Extra Dry;Antiche Terre Venete;0,75 l;13.99;18.52;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;Italia;;;Kuiva, keskihapokas, päärynäinen, persikkainen, viheromenainen, kevyen sitruksinen;11.5;70.0
